qp_x,qp_y,qp_z,tissue_id
1.65065706e-01,3.06730233e-02,-1.23715084e-02,1
1.69286549e-01,3.06730233e-02,-1.12168184e-02,1
1.73507378e-01,3.06730233e-02,-1.00621283e-02,1
1.76389709e-01,3.06730233e-02,-9.27361287e-03,1
1.69159636e-01,3.06730233e-02,-1.37373703e-02,1
1.72041968e-01,3.06730233e-02,-1.29488539e-02,1
1.76262796e-01,3.06730233e-02,-1.17941638e-02,1
1.80483639e-01,3.06730233e-02,-1.06394738e-02,1
1.83365971e-01,3.06730233e-02,-9.85095743e-03,1
1.76135883e-01,3.06730233e-02,-1.43147148e-02,1
1.79018214e-01,3.06730233e-02,-1.35261985e-02,1
1.83239043e-01,3.06730233e-02,-1.23715084e-02,1
1.87459886e-01,3.06730233e-02,-1.12168184e-02,1
1.90342218e-01,3.06730233e-02,-1.04283029e-02,1
1.80899829e-01,3.06730233e-02,-1.47089725e-02,1
1.83782160e-01,3.06730233e-02,-1.39204571e-02,1
1.88003004e-01,3.06730233e-02,-1.27657671e-02,1
1.92223832e-01,3.06730233e-02,-1.16110770e-02,1
1.95106164e-01,3.06730233e-02,-1.08225606e-02,1
1.57419428e-01,3.43750007e-02,-1.27657671e-02,1
1.60301760e-01,3.43750007e-02,-1.19772507e-02,1
1.64522603e-01,3.43750007e-02,-1.08225606e-02,1
1.68743432e-01,3.43750007e-02,-9.66787059e-03,1
1.71625763e-01,3.43750007e-02,-8.87935422e-03,1
1.62183374e-01,3.43750007e-02,-1.31600248e-02,1
1.65065706e-01,3.43750007e-02,-1.23715084e-02,1
1.69286549e-01,3.43750007e-02,-1.12168184e-02,1
1.73507378e-01,3.43750007e-02,-1.00621283e-02,1
1.76389709e-01,3.43750007e-02,-9.27361287e-03,1
1.69159636e-01,3.43750007e-02,-1.37373703e-02,1
1.72041968e-01,3.43750007e-02,-1.29488539e-02,1
1.76262796e-01,3.43750007e-02,-1.17941638e-02,1
1.80483639e-01,3.43750007e-02,-1.06394738e-02,1
1.83365971e-01,3.43750007e-02,-9.85095743e-03,1
1.76135883e-01,3.43750007e-02,-1.43147148e-02,1
1.79018214e-01,3.43750007e-02,-1.35261985e-02,1
1.83239043e-01,3.43750007e-02,-1.23715084e-02,1
1.87459886e-01,3.43750007e-02,-1.12168184e-02,1
1.90342218e-01,3.43750007e-02,-1.04283029e-02,1
1.80899829e-01,3.43750007e-02,-1.47089725e-02,1
1.83782160e-01,3.43750007e-02,-1.39204571e-02,1
1.88003004e-01,3.43750007e-02,-1.27657671e-02,1
1.92223832e-01,3.43750007e-02,-1.16110770e-02,1
1.95106164e-01,3.43750007e-02,-1.08225606e-02,1
1.57419428e-01,3.80769782e-02,-1.27657671e-02,1
1.60301760e-01,3.80769782e-02,-1.19772507e-02,1
1.64522603e-01,3.80769782e-02,-1.08225606e-02,1
1.68743432e-01,3.80769782e-02,-9.66787059e-03,1
1.71625763e-01,3.80769782e-02,-8.87935422e-03,1
1.62183374e-01,3.80769782e-02,-1.31600248e-02,1
1.65065706e-01,3.80769782e-02,-1.23715084e-02,1
1.69286549e-01,3.80769782e-02,-1.12168184e-02,1
1.73507378e-01,3.80769782e-02,-1.00621283e-02,1
1.76389709e-01,3.80769782e-02,-9.27361287e-03,1
1.69159636e-01,3.80769782e-02,-1.37373703e-02,1
1.72041968e-01,3.80769782e-02,-1.29488539e-02,1
1.76262796e-01,3.80769782e-02,-1.17941638e-02,1
1.80483639e-01,3.80769782e-02,-1.06394738e-02,1
1.83365971e-01,3.80769782e-02,-9.85095743e-03,1
1.76135883e-01,3.80769782e-02,-1.43147148e-02,1
1.79018214e-01,3.80769782e-02,-1.35261985e-02,1
1.83239043e-01,3.80769782e-02,-1.23715084e-02,1
1.87459886e-01,3.80769782e-02,-1.12168184e-02,1
1.90342218e-01,3.80769782e-02,-1.04283029e-02,1
1.80899829e-01,3.80769782e-02,-1.47089725e-02,1
1.83782160e-01,3.80769782e-02,-1.39204571e-02,1
1.88003004e-01,3.80769782e-02,-1.27657671e-02,1
1.92223832e-01,3.80769782e-02,-1.16110770e-02,1
1.95106164e-01,3.80769782e-02,-1.08225606e-02,1
1.57419428e-01,4.06049863e-02,-1.27657671e-02,1
1.60301760e-01,4.06049863e-02,-1.19772507e-02,1
1.64522603e-01,4.06049863e-02,-1.08225606e-02,1
1.68743432e-01,4.06049863e-02,-9.66787059e-03,1
1.71625763e-01,4.06049863e-02,-8.87935422e-03,1
1.62183374e-01,4.06049863e-02,-1.31600248e-02,1
1.65065706e-01,4.06049863e-02,-1.23715084e-02,1
1.69286549e-01,4.06049863e-02,-1.12168184e-02,1
1.73507378e-01,4.06049863e-02,-1.00621283e-02,1
1.76389709e-01,4.06049863e-02,-9.27361287e-03,1
1.69159636e-01,4.06049863e-02,-1.37373703e-02,1
1.72041968e-01,4.06049863e-02,-1.29488539e-02,1
1.76262796e-01,4.06049863e-02,-1.17941638e-02,1
1.80483639e-01,4.06049863e-02,-1.06394738e-02,1
1.83365971e-01,4.06049863e-02,-9.85095743e-03,1
1.76135883e-01,4.06049863e-02,-1.43147148e-02,1
1.79018214e-01,4.06049863e-02,-1.35261985e-02,1
1.83239043e-01,4.06049863e-02,-1.23715084e-02,1
1.87459886e-01,4.06049863e-02,-1.12168184e-02,1
1.90342218e-01,4.06049863e-02,-1.04283029e-02,1
1.80899829e-01,4.06049863e-02,-1.47089725e-02,1
1.83782160e-01,4.06049863e-02,-1.39204571e-02,1
1.88003004e-01,4.06049863e-02,-1.27657671e-02,1
1.92223832e-01,4.06049863e-02,-1.16110770e-02,1
1.95106164e-01,4.06049863e-02,-1.08225606e-02,1
1.73096597e-01,2.81450134e-02,-8.47698003e-03,1
1.75978929e-01,2.81450134e-02,-7.68846413e-03,1
1.80199757e-01,2.81450134e-02,-6.53377408e-03,1
1.84420601e-01,2.81450134e-02,-5.37908403e-03,1
1.87302932e-01,2.81450134e-02,-4.59056767e-03,1
1.77860543e-01,2.81450134e-02,-8.87123775e-03,1
1.80742875e-01,2.81450134e-02,-8.08272231e-03,1
1.84963718e-01,2.81450134e-02,-6.92803180e-03,1
1.89184546e-01,2.81450134e-02,-5.77334175e-03,1
1.92066878e-01,2.81450134e-02,-4.98482585e-03,1
1.84836805e-01,2.81450134e-02,-9.44858324e-03,1
1.87719122e-01,2.81450134e-02,-8.66006687e-03,1
1.91939965e-01,2.81450134e-02,-7.50537682e-03,1
1.96160793e-01,2.81450134e-02,-6.35068677e-03,1
1.99043125e-01,2.81450134e-02,-5.56217087e-03,1
1.91813052e-01,2.81450134e-02,-1.00259278e-02,1
1.94695383e-01,2.81450134e-02,-9.23741236e-03,1
1.98916212e-01,2.81450134e-02,-8.08272231e-03,1
2.03137055e-01,2.81450134e-02,-6.92803180e-03,1
2.06019387e-01,2.81450134e-02,-6.13951590e-03,1
1.96576998e-01,2.81450134e-02,-1.04201864e-02,1
1.99459329e-01,2.81450134e-02,-9.63167008e-03,1
2.03680158e-01,2.81450134e-02,-8.47698003e-03,1
2.07901001e-01,2.81450134e-02,-7.32228998e-03,1
2.10783333e-01,2.81450134e-02,-6.53377408e-03,1
1.73096597e-01,3.06730233e-02,-8.47698003e-03,1
1.75978929e-01,3.06730233e-02,-7.68846413e-03,1
1.80199757e-01,3.06730233e-02,-6.53377408e-03,1
1.84420601e-01,3.06730233e-02,-5.37908403e-03,1
1.87302932e-01,3.06730233e-02,-4.59056767e-03,1
1.77860543e-01,3.06730233e-02,-8.87123775e-03,1
1.80742875e-01,3.06730233e-02,-8.08272231e-03,1
1.84963718e-01,3.06730233e-02,-6.92803180e-03,1
1.89184546e-01,3.06730233e-02,-5.77334175e-03,1
1.92066878e-01,3.06730233e-02,-4.98482585e-03,1
1.84836805e-01,3.06730233e-02,-9.44858324e-03,1
1.87719122e-01,3.06730233e-02,-8.66006687e-03,1
1.91939965e-01,3.06730233e-02,-7.50537682e-03,1
1.96160793e-01,3.06730233e-02,-6.35068677e-03,1
1.99043125e-01,3.06730233e-02,-5.56217087e-03,1
1.91813052e-01,3.06730233e-02,-1.00259278e-02,1
1.94695383e-01,3.06730233e-02,-9.23741236e-03,1
1.98916212e-01,3.06730233e-02,-8.08272231e-03,1
2.03137055e-01,3.06730233e-02,-6.92803180e-03,1
2.06019387e-01,3.06730233e-02,-6.13951590e-03,1
1.96576998e-01,3.06730233e-02,-1.04201864e-02,1
1.99459329e-01,3.06730233e-02,-9.63167008e-03,1
2.03680158e-01,3.06730233e-02,-8.47698003e-03,1
2.07901001e-01,3.06730233e-02,-7.32228998e-03,1
2.10783333e-01,3.06730233e-02,-6.53377408e-03,1
1.73096597e-01,3.43750007e-02,-8.47698003e-03,1
1.75978929e-01,3.43750007e-02,-7.68846413e-03,1
1.80199757e-01,3.43750007e-02,-6.53377408e-03,1
1.84420601e-01,3.43750007e-02,-5.37908403e-03,1
1.87302932e-01,3.43750007e-02,-4.59056767e-03,1
1.77860543e-01,3.43750007e-02,-8.87123775e-03,1
1.80742875e-01,3.43750007e-02,-8.08272231e-03,1
1.84963718e-01,3.43750007e-02,-6.92803180e-03,1
1.89184546e-01,3.43750007e-02,-5.77334175e-03,1
1.92066878e-01,3.43750007e-02,-4.98482585e-03,1
1.84836805e-01,3.43750007e-02,-9.44858324e-03,1
1.87719122e-01,3.43750007e-02,-8.66006687e-03,1
1.91939965e-01,3.43750007e-02,-7.50537682e-03,1
1.96160793e-01,3.43750007e-02,-6.35068677e-03,1
1.99043125e-01,3.43750007e-02,-5.56217087e-03,1
1.91813052e-01,3.43750007e-02,-1.00259278e-02,1
1.94695383e-01,3.43750007e-02,-9.23741236e-03,1
1.98916212e-01,3.43750007e-02,-8.08272231e-03,1
2.03137055e-01,3.43750007e-02,-6.92803180e-03,1
2.06019387e-01,3.43750007e-02,-6.13951590e-03,1
1.96576998e-01,3.43750007e-02,-1.04201864e-02,1
1.99459329e-01,3.43750007e-02,-9.63167008e-03,1
2.03680158e-01,3.43750007e-02,-8.47698003e-03,1
2.07901001e-01,3.43750007e-02,-7.32228998e-03,1
2.10783333e-01,3.43750007e-02,-6.53377408e-03,1
1.73096597e-01,3.80769782e-02,-8.47698003e-03,1
1.75978929e-01,3.80769782e-02,-7.68846413e-03,1
1.80199757e-01,3.80769782e-02,-6.53377408e-03,1
1.84420601e-01,3.80769782e-02,-5.37908403e-03,1
1.87302932e-01,3.80769782e-02,-4.59056767e-03,1
1.77860543e-01,3.80769782e-02,-8.87123775e-03,1
1.80742875e-01,3.80769782e-02,-8.08272231e-03,1
1.84963718e-01,3.80769782e-02,-6.92803180e-03,1
1.89184546e-01,3.80769782e-02,-5.77334175e-03,1
1.92066878e-01,3.80769782e-02,-4.98482585e-03,1
1.84836805e-01,3.80769782e-02,-9.44858324e-03,1
1.87719122e-01,3.80769782e-02,-8.66006687e-03,1
1.91939965e-01,3.80769782e-02,-7.50537682e-03,1
1.96160793e-01,3.80769782e-02,-6.35068677e-03,1
1.99043125e-01,3.80769782e-02,-5.56217087e-03,1
1.91813052e-01,3.80769782e-02,-1.00259278e-02,1
1.94695383e-01,3.80769782e-02,-9.23741236e-03,1
1.98916212e-01,3.80769782e-02,-8.08272231e-03,1
2.03137055e-01,3.80769782e-02,-6.92803180e-03,1
2.06019387e-01,3.80769782e-02,-6.13951590e-03,1
1.96576998e-01,3.80769782e-02,-1.04201864e-02,1
1.99459329e-01,3.80769782e-02,-9.63167008e-03,1
2.03680158e-01,3.80769782e-02,-8.47698003e-03,1
2.07901001e-01,3.80769782e-02,-7.32228998e-03,1
2.10783333e-01,3.80769782e-02,-6.53377408e-03,1
1.73096597e-01,4.06049863e-02,-8.47698003e-03,1
1.75978929e-01,4.06049863e-02,-7.68846413e-03,1
1.80199757e-01,4.06049863e-02,-6.53377408e-03,1
1.84420601e-01,4.06049863e-02,-5.37908403e-03,1
1.87302932e-01,4.06049863e-02,-4.59056767e-03,1
1.77860543e-01,4.06049863e-02,-8.87123775e-03,1
1.80742875e-01,4.06049863e-02,-8.08272231e-03,1
1.84963718e-01,4.06049863e-02,-6.92803180e-03,1
1.89184546e-01,4.06049863e-02,-5.77334175e-03,1
1.92066878e-01,4.06049863e-02,-4.98482585e-03,1
1.84836805e-01,4.06049863e-02,-9.44858324e-03,1
1.87719122e-01,4.06049863e-02,-8.66006687e-03,1
1.91939965e-01,4.06049863e-02,-7.50537682e-03,1
1.96160793e-01,4.06049863e-02,-6.35068677e-03,1
1.99043125e-01,4.06049863e-02,-5.56217087e-03,1
1.91813052e-01,4.06049863e-02,-1.00259278e-02,1
1.94695383e-01,4.06049863e-02,-9.23741236e-03,1
1.98916212e-01,4.06049863e-02,-8.08272231e-03,1
2.03137055e-01,4.06049863e-02,-6.92803180e-03,1
2.06019387e-01,4.06049863e-02,-6.13951590e-03,1
1.96576998e-01,4.06049863e-02,-1.04201864e-02,1
1.99459329e-01,4.06049863e-02,-9.63167008e-03,1
2.03680158e-01,4.06049863e-02,-8.47698003e-03,1
2.07901001e-01,4.06049863e-02,-7.32228998e-03,1
2.10783333e-01,4.06049863e-02,-6.53377408e-03,1
1.88773766e-01,2.81450134e-02,-4.18819301e-03,1
1.91656083e-01,2.81450134e-02,-3.39967711e-03,1
1.95876926e-01,2.81450134e-02,-2.24498706e-03,1
2.00097755e-01,2.81450134e-02,-1.09029701e-03,1
2.02980086e-01,2.81450134e-02,-3.01780994e-04,1
1.93537712e-01,2.81450134e-02,-4.58245119e-03,1
1.96420044e-01,2.81450134e-02,-3.79393506e-03,1
2.00640872e-01,2.81450134e-02,-2.63924501e-03,1
2.04861715e-01,2.81450134e-02,-1.48455508e-03,1
2.07744047e-01,2.81450134e-02,-6.96039002e-04,1
2.00513959e-01,2.81450134e-02,-5.15979622e-03,1
2.03396291e-01,2.81450134e-02,-4.37128032e-03,1
2.07617134e-01,2.81450134e-02,-3.21659003e-03,1
2.11837962e-01,2.81450134e-02,-2.06189998e-03,1
2.14720294e-01,2.81450134e-02,-1.27338397e-03,1
2.07490221e-01,2.81450134e-02,-5.73714124e-03,1
2.10372537e-01,2.81450134e-02,-4.94862534e-03,1
2.14593381e-01,2.81450134e-02,-3.79393506e-03,1
2.18814209e-01,2.81450134e-02,-2.63924501e-03,1
2.21696541e-01,2.81450134e-02,-1.85072899e-03,1
2.12254167e-01,2.81450134e-02,-6.13139942e-03,1
2.15136498e-01,2.81450134e-02,-5.34288306e-03,1
2.19357327e-01,2.81450134e-02,-4.18819301e-03,1
2.23578170e-01,2.81450134e-02,-3.03350319e-03,1
2.26460502e-01,2.81450134e-02,-2.24498706e-03,1
1.88773766e-01,3.06730233e-02,-4.18819301e-03,1
1.91656083e-01,3.06730233e-02,-3.39967711e-03,1
1.95876926e-01,3.06730233e-02,-2.24498706e-03,1
2.00097755e-01,3.06730233e-02,-1.09029701e-03,1
2.02980086e-01,3.06730233e-02,-3.01780994e-04,1
1.93537712e-01,3.06730233e-02,-4.58245119e-03,1
1.96420044e-01,3.06730233e-02,-3.79393506e-03,1
2.00640872e-01,3.06730233e-02,-2.63924501e-03,1
2.04861715e-01,3.06730233e-02,-1.48455508e-03,1
2.07744047e-01,3.06730233e-02,-6.96039002e-04,1
2.00513959e-01,3.06730233e-02,-5.15979622e-03,1
2.03396291e-01,3.06730233e-02,-4.37128032e-03,1
2.07617134e-01,3.06730233e-02,-3.21659003e-03,1
2.11837962e-01,3.06730233e-02,-2.06189998e-03,1
2.14720294e-01,3.06730233e-02,-1.27338397e-03,1
2.07490221e-01,3.06730233e-02,-5.73714124e-03,1
2.10372537e-01,3.06730233e-02,-4.94862534e-03,1
2.14593381e-01,3.06730233e-02,-3.79393506e-03,1
2.18814209e-01,3.06730233e-02,-2.63924501e-03,1
2.21696541e-01,3.06730233e-02,-1.85072899e-03,1
2.12254167e-01,3.06730233e-02,-6.13139942e-03,1
2.15136498e-01,3.06730233e-02,-5.34288306e-03,1
2.19357327e-01,3.06730233e-02,-4.18819301e-03,1
2.23578170e-01,3.06730233e-02,-3.03350319e-03,1
2.26460502e-01,3.06730233e-02,-2.24498706e-03,1
1.88773766e-01,3.43750007e-02,-4.18819301e-03,1
1.91656083e-01,3.43750007e-02,-3.39967711e-03,1
1.95876926e-01,3.43750007e-02,-2.24498706e-03,1
2.00097755e-01,3.43750007e-02,-1.09029701e-03,1
2.02980086e-01,3.43750007e-02,-3.01780994e-04,1
1.93537712e-01,3.43750007e-02,-4.58245119e-03,1
1.96420044e-01,3.43750007e-02,-3.79393506e-03,1
2.00640872e-01,3.43750007e-02,-2.63924501e-03,1
2.04861715e-01,3.43750007e-02,-1.48455508e-03,1
2.07744047e-01,3.43750007e-02,-6.96039002e-04,1
2.00513959e-01,3.43750007e-02,-5.15979622e-03,1
2.03396291e-01,3.43750007e-02,-4.37128032e-03,1
2.07617134e-01,3.43750007e-02,-3.21659003e-03,1
2.11837962e-01,3.43750007e-02,-2.06189998e-03,1
2.14720294e-01,3.43750007e-02,-1.27338397e-03,1
2.07490221e-01,3.43750007e-02,-5.73714124e-03,1
2.10372537e-01,3.43750007e-02,-4.94862534e-03,1
2.14593381e-01,3.43750007e-02,-3.79393506e-03,1
2.18814209e-01,3.43750007e-02,-2.63924501e-03,1
2.21696541e-01,3.43750007e-02,-1.85072899e-03,1
2.12254167e-01,3.43750007e-02,-6.13139942e-03,1
2.15136498e-01,3.43750007e-02,-5.34288306e-03,1
2.19357327e-01,3.43750007e-02,-4.18819301e-03,1
2.23578170e-01,3.43750007e-02,-3.03350319e-03,1
2.26460502e-01,3.43750007e-02,-2.24498706e-03,1
1.88773766e-01,3.80769782e-02,-4.18819301e-03,1
1.91656083e-01,3.80769782e-02,-3.39967711e-03,1
1.95876926e-01,3.80769782e-02,-2.24498706e-03,1
2.00097755e-01,3.80769782e-02,-1.09029701e-03,1
2.02980086e-01,3.80769782e-02,-3.01780994e-04,1
1.93537712e-01,3.80769782e-02,-4.58245119e-03,1
1.96420044e-01,3.80769782e-02,-3.79393506e-03,1
2.00640872e-01,3.80769782e-02,-2.63924501e-03,1
2.04861715e-01,3.80769782e-02,-1.48455508e-03,1
2.07744047e-01,3.80769782e-02,-6.96039002e-04,1
2.00513959e-01,3.80769782e-02,-5.15979622e-03,1
2.03396291e-01,3.80769782e-02,-4.37128032e-03,1
2.07617134e-01,3.80769782e-02,-3.21659003e-03,1
2.11837962e-01,3.80769782e-02,-2.06189998e-03,1
2.14720294e-01,3.80769782e-02,-1.27338397e-03,1
2.07490221e-01,3.80769782e-02,-5.73714124e-03,1
2.10372537e-01,3.80769782e-02,-4.94862534e-03,1
2.14593381e-01,3.80769782e-02,-3.79393506e-03,1
2.18814209e-01,3.80769782e-02,-2.63924501e-03,1
2.21696541e-01,3.80769782e-02,-1.85072899e-03,1
2.12254167e-01,3.80769782e-02,-6.13139942e-03,1
2.15136498e-01,3.80769782e-02,-5.34288306e-03,1
2.19357327e-01,3.80769782e-02,-4.18819301e-03,1
2.23578170e-01,3.80769782e-02,-3.03350319e-03,1
2.26460502e-01,3.80769782e-02,-2.24498706e-03,1
1.88773766e-01,4.06049863e-02,-4.18819301e-03,1
1.91656083e-01,4.06049863e-02,-3.39967711e-03,1
1.95876926e-01,4.06049863e-02,-2.24498706e-03,1
2.00097755e-01,4.06049863e-02,-1.09029701e-03,1
2.02980086e-01,4.06049863e-02,-3.01780994e-04,1
1.93537712e-01,4.06049863e-02,-4.58245119e-03,1
1.96420044e-01,4.06049863e-02,-3.79393506e-03,1
2.00640872e-01,4.06049863e-02,-2.63924501e-03,1
2.04861715e-01,4.06049863e-02,-1.48455508e-03,1
2.07744047e-01,4.06049863e-02,-6.96039002e-04,1
2.00513959e-01,4.06049863e-02,-5.15979622e-03,1
2.03396291e-01,4.06049863e-02,-4.37128032e-03,1
2.07617134e-01,4.06049863e-02,-3.21659003e-03,1
2.11837962e-01,4.06049863e-02,-2.06189998e-03,1
2.14720294e-01,4.06049863e-02,-1.27338397e-03,1
2.07490221e-01,4.06049863e-02,-5.73714124e-03,1
2.10372537e-01,4.06049863e-02,-4.94862534e-03,1
2.14593381e-01,4.06049863e-02,-3.79393506e-03,1
2.18814209e-01,4.06049863e-02,-2.63924501e-03,1
2.21696541e-01,4.06049863e-02,-1.85072899e-03,1
2.12254167e-01,4.06049863e-02,-6.13139942e-03,1
2.15136498e-01,4.06049863e-02,-5.34288306e-03,1
2.19357327e-01,4.06049863e-02,-4.18819301e-03,1
2.23578170e-01,4.06049863e-02,-3.03350319e-03,1
2.26460502e-01,4.06049863e-02,-2.24498706e-03,1
2.04450920e-01,2.81450134e-02,1.00593657e-04,1
2.07333252e-01,2.81450134e-02,8.89109680e-04,1
2.11554095e-01,2.81450134e-02,2.04379973e-03,1
2.15774924e-01,2.81450134e-02,3.19848978e-03,1
2.18657255e-01,2.81450134e-02,3.98700591e-03,1
2.09214881e-01,2.81450134e-02,-2.93664372e-04,1
2.12097198e-01,2.81450134e-02,4.94851673e-04,1
2.16318041e-01,2.81450134e-02,1.64954178e-03,1
2.20538870e-01,2.81450134e-02,2.80423183e-03,1
2.23421201e-01,2.81450134e-02,3.59274773e-03,1
2.16191128e-01,2.81450134e-02,-8.71009368e-04,1
2.19073460e-01,2.81450134e-02,-8.24933377e-05,1
2.23294288e-01,2.81450134e-02,1.07219676e-03,1
2.27515131e-01,2.81450134e-02,2.22688681e-03,1
2.30397463e-01,2.81450134e-02,3.01540270e-03,1
2.23167375e-01,2.81450134e-02,-1.44835445e-03,1
2.26049706e-01,2.81450134e-02,-6.59838377e-04,1
2.30270550e-01,2.81450134e-02,4.94851673e-04,1
2.34491378e-01,2.81450134e-02,1.64954178e-03,1
2.37373710e-01,2.81450134e-02,2.43805768e-03,1
2.27931336e-01,2.81450134e-02,-1.84261240e-03,1
2.30813652e-01,2.81450134e-02,-1.05409638e-03,1
2.35034496e-01,2.81450134e-02,1.00593657e-04,1
2.39255324e-01,2.81450134e-02,1.25528371e-03,1
2.42137656e-01,2.81450134e-02,2.04379973e-03,1
2.04450920e-01,3.06730233e-02,1.00593657e-04,1
2.07333252e-01,3.06730233e-02,8.89109680e-04,1
2.11554095e-01,3.06730233e-02,2.04379973e-03,1
2.15774924e-01,3.06730233e-02,3.19848978e-03,1
2.18657255e-01,3.06730233e-02,3.98700591e-03,1
2.09214881e-01,3.06730233e-02,-2.93664372e-04,1
2.12097198e-01,3.06730233e-02,4.94851673e-04,1
2.16318041e-01,3.06730233e-02,1.64954178e-03,1
2.20538870e-01,3.06730233e-02,2.80423183e-03,1
2.23421201e-01,3.06730233e-02,3.59274773e-03,1
2.16191128e-01,3.06730233e-02,-8.71009368e-04,1
2.19073460e-01,3.06730233e-02,-8.24933377e-05,1
2.23294288e-01,3.06730233e-02,1.07219676e-03,1
2.27515131e-01,3.06730233e-02,2.22688681e-03,1
2.30397463e-01,3.06730233e-02,3.01540270e-03,1
2.23167375e-01,3.06730233e-02,-1.44835445e-03,1
2.26049706e-01,3.06730233e-02,-6.59838377e-04,1
2.30270550e-01,3.06730233e-02,4.94851673e-04,1
2.34491378e-01,3.06730233e-02,1.64954178e-03,1
2.37373710e-01,3.06730233e-02,2.43805768e-03,1
2.27931336e-01,3.06730233e-02,-1.84261240e-03,1
2.30813652e-01,3.06730233e-02,-1.05409638e-03,1
2.35034496e-01,3.06730233e-02,1.00593657e-04,1
2.39255324e-01,3.06730233e-02,1.25528371e-03,1
2.42137656e-01,3.06730233e-02,2.04379973e-03,1
2.04450920e-01,3.43750007e-02,1.00593657e-04,1
2.07333252e-01,3.43750007e-02,8.89109680e-04,1
2.11554095e-01,3.43750007e-02,2.04379973e-03,1
2.15774924e-01,3.43750007e-02,3.19848978e-03,1
2.18657255e-01,3.43750007e-02,3.98700591e-03,1
2.09214881e-01,3.43750007e-02,-2.93664372e-04,1
2.12097198e-01,3.43750007e-02,4.94851673e-04,1
2.16318041e-01,3.43750007e-02,1.64954178e-03,1
2.20538870e-01,3.43750007e-02,2.80423183e-03,1
2.23421201e-01,3.43750007e-02,3.59274773e-03,1
2.16191128e-01,3.43750007e-02,-8.71009368e-04,1
2.19073460e-01,3.43750007e-02,-8.24933377e-05,1
2.23294288e-01,3.43750007e-02,1.07219676e-03,1
2.27515131e-01,3.43750007e-02,2.22688681e-03,1
2.30397463e-01,3.43750007e-02,3.01540270e-03,1
2.23167375e-01,3.43750007e-02,-1.44835445e-03,1
2.26049706e-01,3.43750007e-02,-6.59838377e-04,1
2.30270550e-01,3.43750007e-02,4.94851673e-04,1
2.34491378e-01,3.43750007e-02,1.64954178e-03,1
2.37373710e-01,3.43750007e-02,2.43805768e-03,1
2.27931336e-01,3.43750007e-02,-1.84261240e-03,1
2.30813652e-01,3.43750007e-02,-1.05409638e-03,1
2.35034496e-01,3.43750007e-02,1.00593657e-04,1
2.39255324e-01,3.43750007e-02,1.25528371e-03,1
2.42137656e-01,3.43750007e-02,2.04379973e-03,1
2.04450920e-01,3.80769782e-02,1.00593657e-04,1
2.07333252e-01,3.80769782e-02,8.89109680e-04,1
2.11554095e-01,3.80769782e-02,2.04379973e-03,1
2.15774924e-01,3.80769782e-02,3.19848978e-03,1
2.18657255e-01,3.80769782e-02,3.98700591e-03,1
2.09214881e-01,3.80769782e-02,-2.93664372e-04,1
2.12097198e-01,3.80769782e-02,4.94851673e-04,1
2.16318041e-01,3.80769782e-02,1.64954178e-03,1
2.20538870e-01,3.80769782e-02,2.80423183e-03,1
2.23421201e-01,3.80769782e-02,3.59274773e-03,1
2.16191128e-01,3.80769782e-02,-8.71009368e-04,1
2.19073460e-01,3.80769782e-02,-8.24933377e-05,1
2.23294288e-01,3.80769782e-02,1.07219676e-03,1
2.27515131e-01,3.80769782e-02,2.22688681e-03,1
2.30397463e-01,3.80769782e-02,3.01540270e-03,1
2.23167375e-01,3.80769782e-02,-1.44835445e-03,1
2.26049706e-01,3.80769782e-02,-6.59838377e-04,1
2.30270550e-01,3.80769782e-02,4.94851673e-04,1
2.34491378e-01,3.80769782e-02,1.64954178e-03,1
2.37373710e-01,3.80769782e-02,2.43805768e-03,1
2.27931336e-01,3.80769782e-02,-1.84261240e-03,1
2.30813652e-01,3.80769782e-02,-1.05409638e-03,1
2.35034496e-01,3.80769782e-02,1.00593657e-04,1
2.39255324e-01,3.80769782e-02,1.25528371e-03,1
2.42137656e-01,3.80769782e-02,2.04379973e-03,1
2.04450920e-01,4.06049863e-02,1.00593657e-04,1
2.07333252e-01,4.06049863e-02,8.89109680e-04,1
2.11554095e-01,4.06049863e-02,2.04379973e-03,1
2.15774924e-01,4.06049863e-02,3.19848978e-03,1
2.18657255e-01,4.06049863e-02,3.98700591e-03,1
2.09214881e-01,4.06049863e-02,-2.93664372e-04,1
2.12097198e-01,4.06049863e-02,4.94851673e-04,1
2.16318041e-01,4.06049863e-02,1.64954178e-03,1
2.20538870e-01,4.06049863e-02,2.80423183e-03,1
2.23421201e-01,4.06049863e-02,3.59274773e-03,1
2.16191128e-01,4.06049863e-02,-8.71009368e-04,1
2.19073460e-01,4.06049863e-02,-8.24933377e-05,1
2.23294288e-01,4.06049863e-02,1.07219676e-03,1
2.27515131e-01,4.06049863e-02,2.22688681e-03,1
2.30397463e-01,4.06049863e-02,3.01540270e-03,1
2.23167375e-01,4.06049863e-02,-1.44835445e-03,1
2.26049706e-01,4.06049863e-02,-6.59838377e-04,1
2.30270550e-01,4.06049863e-02,4.94851673e-04,1
2.34491378e-01,4.06049863e-02,1.64954178e-03,1
2.37373710e-01,4.06049863e-02,2.43805768e-03,1
2.27931336e-01,4.06049863e-02,-1.84261240e-03,1
2.30813652e-01,4.06049863e-02,-1.05409638e-03,1
2.35034496e-01,4.06049863e-02,1.00593657e-04,1
2.39255324e-01,4.06049863e-02,1.25528371e-03,1
